"ISO","year","MatMor","InfMor","NeoMor","Under5Mor"
"UGA","1972",NA,115,52.2,192.5
"UGA","1973",NA,116.1,51.8,194.5
"UGA","1974",NA,117.8,51.8,197.7
"UGA","1975",NA,120.1,51.9,201.8
"UGA","1976",NA,122.6,52.2,206.4
"UGA","1977",NA,125.2,52.6,211
"UGA","1978",NA,127.4,53,215.1
"UGA","1979",NA,128.9,53.2,217.8
"UGA","1980",NA,130.1,52.9,219.8
"UGA","1981",NA,129.3,52.2,218.2
"UGA","1982",NA,126.8,51,213.7
"UGA","1983",NA,123.5,49.5,207.8
"UGA","1984",NA,120.1,47.9,201.9
"UGA","1985",NA,117.4,46.2,197.5
"UGA","1986",NA,115,44.6,194.2
"UGA","1987",NA,113,43.1,191.8
"UGA","1988",NA,111.2,41.8,189.5
"UGA","1989",NA,109.4,40.5,186.7
"UGA","1990",NA,107.1,39.3,183.1
"UGA","1991",NA,104.8,38,178.9
"UGA","1992",NA,102.3,37,174.5
"UGA","1993",NA,100.2,36,170.7
"UGA","1994",NA,98.5,35.4,167.6
"UGA","1995",NA,97.3,35,165.4
"UGA","1996",NA,96.2,34.6,163.2
"UGA","1997",NA,94.8,34.2,160.5
"UGA","1998",NA,92.9,33.7,156.9
"UGA","1999",NA,90.3,33.1,152.1
"UGA","2000",578,87.1,32.3,146.1
"UGA","2001",550,83.4,31.4,139.3
"UGA","2002",537,79.2,30.5,131.6
"UGA","2003",520,74.7,29.5,123.5
"UGA","2004",512,70,28.7,115.1
"UGA","2005",491,65.6,27.9,107.1
"UGA","2006",473,61.6,27.3,99.6
"UGA","2007",465,57.9,26.7,92.8
"UGA","2008",455,54.5,26.1,86.8
"UGA","2009",442,52.1,25.5,81.5
"UGA","2010",430,49.5,25,76.3
"UGA","2011",419,47,24.5,71.6
"UGA","2012",412,44.3,24,66.7
"UGA","2013",401,42.4,23.4,62.3
"UGA","2014",394,40.6,22.7,58.8
"UGA","2015",387,38.9,22.1,55.7
"UGA","2016",381,37.3,21.5,52.4
"UGA","2017",375,35.7,20.8,49.9
"UGA","2018",NA,34.1,20.3,47.4
"UGA","2019",NA,33,19.8,45.3
"UGA","2020",NA,31.9,19.2,43.3
"UGA","2021",NA,NA,NA,NA
"UKR","1960",NA,NA,NA,NA
"UKR","1961",NA,NA,NA,NA
"UKR","1962",NA,NA,NA,NA
"UKR","1963",NA,NA,NA,NA
"UKR","1964",NA,NA,NA,NA
"UKR","1965",NA,NA,NA,NA
"UKR","1966",NA,NA,NA,NA
"UKR","1967",NA,NA,NA,NA
"UKR","1968",NA,NA,NA,NA
"UKR","1969",NA,NA,NA,NA
"UKR","1970",NA,NA,NA,NA
"UKR","1971",NA,27.2,NA,32.9
"UKR","1972",NA,26.4,NA,31.9
"UKR","1973",NA,25.7,NA,30.9
"UKR","1974",NA,25.1,NA,30.1
"UKR","1975",NA,24.5,NA,29.3
"UKR","1976",NA,24,NA,28.7
"UKR","1977",NA,23.6,NA,28.1
"UKR","1978",NA,23.1,NA,27.6
"UKR","1979",NA,22.7,NA,27
"UKR","1980",NA,22.2,NA,26.4
"UKR","1981",NA,21.7,NA,25.7
"UKR","1982",NA,21,NA,24.8
"UKR","1983",NA,20.3,NA,23.9
"UKR","1984",NA,19.5,14.1,23
"UKR","1985",NA,18.8,13.6,22.1
"UKR","1986",NA,18.1,13.1,21.3
"UKR","1987",NA,17.5,12.6,20.5
"UKR","1988",NA,17.1,12.3,20
"UKR","1989",NA,16.7,12,19.5
"UKR","1990",NA,16.5,11.8,19.3
"UKR","1991",NA,16.5,11.8,19.3
"UKR","1992",NA,16.7,11.9,19.5
"UKR","1993",NA,16.9,12,19.8
"UKR","1994",NA,17.1,12.2,20.1
"UKR","1995",NA,17.3,12.3,20.2
"UKR","1996",NA,17.3,12.3,20.3
"UKR","1997",NA,17.1,12.1,20
"UKR","1998",NA,16.8,11.9,19.6
"UKR","1999",NA,16.3,11.5,19
"UKR","2000",35,15.7,11,18.3
"UKR","2001",33,15,10.5,17.4
"UKR","2002",33,14.3,9.9,16.6
"UKR","2003",32,13.6,9.4,15.8
"UKR","2004",33,13,9,15.1
"UKR","2005",33,12.5,8.6,14.5
"UKR","2006",31,12,8.3,14
"UKR","2007",33,11.5,8,13.4
"UKR","2008",33,11.1,7.6,12.9
"UKR","2009",27,10.6,7.3,12.3
"UKR","2010",25,10.1,7,11.7
"UKR","2011",23,9.6,6.6,11.2
"UKR","2012",24,9.2,6.3,10.7
"UKR","2013",23,8.8,6,10.2
"UKR","2014",24,8.4,5.8,9.8
"UKR","2015",21,8.1,5.6,9.5
"UKR","2016",20,7.9,5.4,9.2
"UKR","2017",19,7.6,5.3,8.9
"UKR","2018",NA,7.4,5.1,8.6
"UKR","2019",NA,7.2,5,8.4
"UKR","2020",NA,6.9,4.8,8.1
"UKR","2021",NA,NA,NA,NA
NA,"1960",NA,NA,NA,NA
NA,"1961",NA,NA,NA,NA
NA,"1962",NA,NA,NA,NA
NA,"1963",NA,NA,NA,NA
NA,"1964",NA,NA,NA,NA
NA,"1965",NA,NA,NA,NA
NA,"1966",NA,NA,NA,NA
NA,"1967",NA,NA,NA,NA
NA,"1968",NA,NA,NA,NA
NA,"1969",NA,NA,NA,NA
NA,"1970",NA,NA,NA,NA
NA,"1971",NA,NA,NA,NA
NA,"1972",NA,NA,NA,NA
NA,"1973",NA,NA,NA,NA
NA,"1974",NA,NA,NA,NA
NA,"1975",NA,NA,NA,NA
NA,"1976",NA,NA,NA,NA
NA,"1977",NA,NA,NA,NA
NA,"1978",NA,NA,NA,NA
NA,"1979",NA,NA,NA,NA
NA,"1980",NA,NA,NA,NA
NA,"1981",NA,NA,NA,NA
NA,"1982",NA,NA,NA,NA
NA,"1983",NA,NA,NA,NA
NA,"1984",NA,NA,NA,NA
NA,"1985",NA,NA,NA,NA
NA,"1986",NA,NA,NA,NA
NA,"1987",NA,NA,NA,NA
NA,"1988",NA,NA,NA,NA
NA,"1989",NA,NA,NA,NA
NA,"1990",NA,41.2,26.1,51.8
NA,"1991",NA,40.5,25.7,50.6
NA,"1992",NA,39.6,25.2,49.4
NA,"1993",NA,38.5,24.5,47.8
NA,"1994",NA,37.3,23.8,46.2
NA,"1995",NA,35.9,22.9,44.4
NA,"1996",NA,34.6,22,42.6
NA,"1997",NA,33.1,21.2,40.8
NA,"1998",NA,31.6,20.3,39
NA,"1999",NA,30.1,19.4,37.1
NA,"2000",67,28.5,18.6,35.1
NA,"2001",65,26.9,17.5,33.1
NA,"2002",63,25.3,16.4,31.2
NA,"2003",63,23.7,15.3,29.3
NA,"2004",61,22.2,14.2,27.5
NA,"2005",60,20.8,13.2,25.8
NA,"2006",59,19.5,12.2,24.3
NA,"2007",57,18.3,11.4,22.8
NA,"2008",55,17.1,10.6,21.3
NA,"2009",52,16,9.9,19.9
NA,"2010",50,15,9.3,18.6
NA,"2011",47,14.2,8.8,17.5
NA,"2012",45,13.4,8.3,16.5
NA,"2013",44,12.7,7.9,15.6
NA,"2014",44,12.1,7.4,14.8
NA,"2015",43,11.5,7.1,14.1
NA,"2016",42,11,6.8,13.5
NA,"2017",41,10.4,6.5,12.8
NA,"2018",NA,10,6.2,12.2
NA,"2019",NA,9.5,5.9,11.7
NA,"2020",NA,9.1,5.7,11.2
NA,"2021",NA,NA,NA,NA
"URY","1960",NA,56.6,NA,63.5
"URY","1961",NA,55.4,NA,62.2
"URY","1962",NA,54.1,NA,60.7
"URY","1963",NA,52.9,NA,59.4
"URY","1964",NA,51.9,NA,58.3
"URY","1965",NA,51.4,NA,57.8
"URY","1966",NA,51,NA,57.4
"URY","1967",NA,50.6,NA,56.9
"URY","1968",NA,50,NA,56.2
"URY","1969",NA,49,NA,55.2
"URY","1970",NA,47.9,22.7,54
"URY","1971",NA,47.2,23.8,53.1
"URY","1972",NA,47.2,25.6,53.2
"URY","1973",NA,47.9,27.4,54
"URY","1974",NA,48.7,27.7,54.9
"URY","1975",NA,48.9,25.8,55.2
"URY","1976",NA,48.2,23.1,54.4
"URY","1977",NA,46.1,20.9,52.1
"URY","1978",NA,42.9,19.5,48.5
"URY","1979",NA,39,18.4,44.1
"URY","1980",NA,35,17.4,39.6
"URY","1981",NA,31.6,16.3,35.8
"URY","1982",NA,29,15.2,32.9
"URY","1983",NA,27.3,14.5,30.9
"URY","1984",NA,26,13.9,29.5
"URY","1985",NA,25.1,13.5,28.5
"URY","1986",NA,24.2,13.2,27.4
"URY","1987",NA,23.1,12.7,26.2
"URY","1988",NA,22,12.2,25
"URY","1989",NA,20.9,11.7,23.8
"URY","1990",NA,20.1,11.3,22.9
"URY","1991",NA,19.5,11.1,22.2
"URY","1992",NA,19,11.2,21.7
"URY","1993",NA,18.7,11.2,21.3
"URY","1994",NA,18.4,10.9,21
"URY","1995",NA,17.9,10.2,20.5
"URY","1996",NA,17.4,9.4,19.9
"URY","1997",NA,16.7,9,19.1
"URY","1998",NA,16,8.8,18.3
"URY","1999",NA,15.3,8.7,17.5
"URY","2000",26,14.8,8.5,17
"URY","2001",25,14.4,8.4,16.5
"URY","2002",25,14.1,8.2,16.2
"URY","2003",23,13.7,8,15.7
"URY","2004",23,13.2,7.8,15.1
"URY","2005",22,12.5,7.3,14.4
"URY","2006",20,11.7,6.8,13.5
"URY","2007",20,11,6.1,12.6
"URY","2008",19,10.3,5.4,11.8
"URY","2009",19,9.7,5,11.2
"URY","2010",17,9.3,4.8,10.7
"URY","2011",17,8.9,4.8,10.3
"URY","2012",17,8.6,5,10
"URY","2013",18,8.3,5.1,9.7
"URY","2014",17,8,5.2,9.3
"URY","2015",18,7.6,5,8.9
"URY","2016",18,7.2,4.8,8.4
"URY","2017",17,6.8,4.4,7.8
"URY","2018",NA,6.3,4,7.3
"URY","2019",NA,5.8,4,6.7
"URY","2020",NA,5.3,4.1,6.2
"URY","2021",NA,NA,NA,NA
"USA","1960",NA,25.9,NA,30.1
"USA","1961",NA,25.4,NA,29.5
"USA","1962",NA,24.9,NA,28.9
"USA","1963",NA,24.4,NA,28.3
"USA","1964",NA,23.8,NA,27.7
"USA","1965",NA,23.3,NA,27.1
"USA","1966",NA,22.7,NA,26.4
"USA","1967",NA,22,NA,25.7
"USA","1968",NA,21.3,15.8,24.9
"USA","1969",NA,20.6,15.5,24.1
"USA","1970",NA,19.9,15,23.2
"USA","1971",NA,19.1,14.4,22.4
"USA","1972",NA,18.3,13.6,21.5
"USA","1973",NA,17.5,12.9,20.6
"USA","1974",NA,16.7,12.2,19.7
"USA","1975",NA,15.9,11.5,18.8
"USA","1976",NA,15.2,10.8,17.9
"USA","1977",NA,14.5,10.1,17.1
"USA","1978",NA,13.8,9.5,16.3
"USA","1979",NA,13.2,8.9,15.6
"USA","1980",NA,12.6,8.4,15
"USA","1981",NA,12.1,8,14.4
"USA","1982",NA,11.7,7.7,13.9
"USA","1983",NA,11.3,7.5,13.4
"USA","1984",NA,10.9,7.2,13
"USA","1985",NA,10.6,7,12.7
"USA","1986",NA,10.4,6.7,12.4
"USA","1987",NA,10.2,6.5,12.1
"USA","1988",NA,9.9,6.2,11.9
"USA","1989",NA,9.7,6,11.6
"USA","1990",NA,9.4,5.8,11.2
"USA","1991",NA,9.1,5.6,10.9
"USA","1992",NA,8.8,5.4,10.5
"USA","1993",NA,8.5,5.3,10.1
"USA","1994",NA,8.2,5.1,9.8
"USA","1995",NA,7.9,5,9.5
"USA","1996",NA,7.7,4.9,9.2
"USA","1997",NA,7.5,4.8,8.9
"USA","1998",NA,7.4,4.8,8.8
"USA","1999",NA,7.2,4.7,8.6
"USA","2000",12,7.1,4.6,8.4
"USA","2001",13,7,4.6,8.3
"USA","2002",13,6.9,4.6,8.2
"USA","2003",13,6.9,4.6,8.1
"USA","2004",13,6.8,4.6,8.1
"USA","2005",13,6.7,4.5,8
"USA","2006",14,6.7,4.4,7.9
"USA","2007",14,6.6,4.3,7.7
"USA","2008",14,6.5,4.3,7.6
"USA","2009",15,6.4,4.2,7.5
"USA","2010",15,6.2,4.1,7.3
"USA","2011",15,6.1,4.1,7.2
"USA","2012",16,6,4.1,7.1
"USA","2013",16,6,4,7
"USA","2014",16,5.9,4,6.9
"USA","2015",18,5.8,3.9,6.8
"USA","2016",19,5.7,3.8,6.7
"USA","2017",19,5.7,3.8,6.6
"USA","2018",NA,5.6,3.7,6.5
"USA","2019",NA,5.5,3.5,6.4
"USA","2020",NA,5.4,3.4,6.3
"USA","2021",NA,NA,NA,NA
"UZB","1960",NA,NA,NA,NA
"UZB","1961",NA,NA,NA,NA
"UZB","1962",NA,NA,NA,NA
"UZB","1963",NA,NA,NA,NA
"UZB","1964",NA,NA,NA,NA
"UZB","1965",NA,NA,NA,NA
"UZB","1966",NA,NA,NA,NA
"UZB","1967",NA,NA,NA,NA
"UZB","1968",NA,NA,NA,NA
"UZB","1969",NA,NA,NA,NA
"UZB","1970",NA,NA,NA,NA
"UZB","1971",NA,NA,NA,NA
"UZB","1972",NA,NA,NA,NA
"UZB","1973",NA,NA,NA,NA
"UZB","1974",NA,NA,NA,NA
"UZB","1975",NA,NA,NA,NA
"UZB","1976",NA,NA,NA,NA
"UZB","1977",NA,NA,NA,NA
"UZB","1978",NA,NA,NA,NA
"UZB","1979",NA,97.8,NA,126.7
"UZB","1980",NA,91.6,NA,117.8
"UZB","1981",NA,85.9,NA,109.8
"UZB","1982",NA,80.9,NA,102.4
"UZB","1983",NA,76.1,NA,95.6
"UZB","1984",NA,71.9,NA,89.6
"UZB","1985",NA,68.1,NA,84.3
"UZB","1986",NA,64.8,NA,79.8
"UZB","1987",NA,62.1,NA,76.1
"UZB","1988",NA,60,NA,73.2
"UZB","1989",NA,58.7,30.7,71.4
"UZB","1990",NA,58.1,30.5,70.6
"UZB","1991",NA,58,30.5,70.4
"UZB","1992",NA,57.9,30.5,70.3
"UZB","1993",NA,57.9,30.6,70.3
"UZB","1994",NA,57.7,30.5,70.1
"UZB","1995",NA,57.3,30.4,69.5
"UZB","1996",NA,56.6,30.1,68.6
"UZB","1997",NA,55.7,29.8,67.3
"UZB","1998",NA,54.5,29.3,65.7
"UZB","1999",NA,52.9,28.6,63.5
"UZB","2000",41,50.8,27.8,60.7
"UZB","2001",41,48.4,26.9,57.4
"UZB","2002",41,45.7,25.8,53.9
"UZB","2003",39,43,24.7,50.4
"UZB","2004",37,40.1,23.6,46.8
"UZB","2005",38,37.4,22.4,43.4
"UZB","2006",37,34.8,21.2,40.1
"UZB","2007",35,32.2,20,37
"UZB","2008",34,29.8,18.4,34
"UZB","2009",32,27.5,16.9,31.3
"UZB","2010",31,25.4,15.5,28.7
"UZB","2011",32,23.4,14.3,26.4
"UZB","2012",32,21.7,13.1,24.4
"UZB","2013",31,20,12.1,22.5
"UZB","2014",30,18.6,11.2,20.8
"UZB","2015",30,17.3,10.4,19.3
"UZB","2016",29,16.1,9.8,18
"UZB","2017",29,15,9.2,16.8
"UZB","2018",NA,14.1,8.6,15.8
"UZB","2019",NA,13.3,8.1,14.8
"UZB","2020",NA,12.5,7.6,13.9
"UZB","2021",NA,NA,NA,NA
"VCT","1960",NA,115,NA,174.6
"VCT","1961",NA,108.8,NA,163.4
"VCT","1962",NA,100.7,NA,149.8
"VCT","1963",NA,91.8,NA,135.2
"VCT","1964",NA,82.9,NA,121
"VCT","1965",NA,74.9,NA,108.3
"VCT","1966",NA,68.1,NA,97.5
"VCT","1967",NA,62.5,NA,88.8
"VCT","1968",NA,58.4,NA,82.2
"VCT","1969",NA,55.5,NA,77.5
"VCT","1970",NA,54,24.5,74.8
"VCT","1971",NA,53.7,24,73.8
"VCT","1972",NA,54.3,23.4,74
"VCT","1973",NA,55.4,22.9,74.9
"VCT","1974",NA,56.3,22.4,75.5
"VCT","1975",NA,56.2,22.2,74.8
"VCT","1976",NA,54.8,22.2,72.4
"VCT","1977",NA,52.3,22.3,68.6
"VCT","1978",NA,48.8,22,63.6
"VCT","1979",NA,44.9,21.3,58.2
"VCT","1980",NA,41.1,20.3,52.8
"VCT","1981",NA,37.5,19,47.9
"VCT","1982",NA,34.1,17.8,43.2
"VCT","1983",NA,31,17,39
"VCT","1984",NA,28.2,16.2,35.3
"VCT","1985",NA,25.9,15.2,32.2
"VCT","1986",NA,23.9,14.4,29.6
"VCT","1987",NA,22.4,13.8,27.6
"VCT","1988",NA,21.2,13.3,25.9
"VCT","1989",NA,20.3,12.9,24.7
"VCT","1990",NA,19.6,12.7,23.8
"VCT","1991",NA,19.1,12.5,23.1
"VCT","1992",NA,18.8,12.6,22.6
"VCT","1993",NA,18.7,12.6,22.3
"VCT","1994",NA,18.7,12.8,22.2
"VCT","1995",NA,18.8,12.9,22.2
"VCT","1996",NA,18.9,13.1,22.2
"VCT","1997",NA,19,13.1,22.3
"VCT","1998",NA,19.1,13.2,22.3
"VCT","1999",NA,19.2,13.2,22.3
"VCT","2000",80,19.2,13.1,22.2
"VCT","2001",75,19.1,13.1,22
"VCT","2002",72,19.1,13.1,21.9
"VCT","2003",69,19,13.1,21.7
"VCT","2004",64,19,13,21.6
"VCT","2005",59,18.9,12.9,21.5
"VCT","2006",62,18.8,12.9,21.3
"VCT","2007",67,18.7,12.9,21.1
"VCT","2008",70,18.5,12.8,20.8
"VCT","2009",67,18.2,12.7,20.4
"VCT","2010",63,17.8,12.6,19.8
"VCT","2011",64,17.3,12.3,19.2
"VCT","2012",71,16.8,11.9,18.6
"VCT","2013",73,16.2,11.5,18
"VCT","2014",69,15.7,11,17.4
"VCT","2015",64,15.2,10.6,16.7
"VCT","2016",67,14.7,10.2,16.2
"VCT","2017",68,14.3,9.8,15.6
"VCT","2018",NA,13.8,9.4,15.1
"VCT","2019",NA,13.4,9.1,14.6
"VCT","2020",NA,12.9,8.8,14.1
"VCT","2021",NA,NA,NA,NA
"VEN","1960",NA,59,NA,79.6
"VEN","1961",NA,57.4,NA,77
"VEN","1962",NA,56,NA,74.8
"VEN","1963",NA,54.7,NA,72.9
"VEN","1964",NA,53.7,NA,71.2
"VEN","1965",NA,52.8,NA,69.8
"VEN","1966",NA,51.9,NA,68.5
"VEN","1967",NA,51.1,NA,67.2
"VEN","1968",NA,50.2,NA,65.9
"VEN","1969",NA,49.3,NA,64.4
"VEN","1970",NA,48.2,NA,62.8
"VEN","1971",NA,47,NA,61
"VEN","1972",NA,45.7,NA,59.1
"VEN","1973",NA,44.4,NA,57.1
"VEN","1974",NA,43.2,NA,55.4
"VEN","1975",NA,42,NA,53.6
"VEN","1976",NA,40.7,NA,51.8
"VEN","1977",NA,39.4,NA,49.9
"VEN","1978",NA,38.1,NA,48
"VEN","1979",NA,36.7,NA,46
"VEN","1980",NA,35.3,NA,44.1
"VEN","1981",NA,34,NA,42.2
"VEN","1982",NA,32.8,NA,40.5
"VEN","1983",NA,31.7,NA,39
"VEN","1984",NA,30.7,NA,37.6
"VEN","1985",NA,29.7,NA,36.2
"VEN","1986",NA,28.7,NA,34.9
"VEN","1987",NA,27.7,NA,33.6
"VEN","1988",NA,26.7,NA,32.2
"VEN","1989",NA,25.6,12.2,30.8
"VEN","1990",NA,24.7,12.8,29.5
"VEN","1991",NA,23.9,13.6,28.5
"VEN","1992",NA,23.3,14.3,27.8
"VEN","1993",NA,22.9,14.4,27.2
"VEN","1994",NA,22.5,13.8,26.8
"VEN","1995",NA,22.1,12.9,26.3
"VEN","1996",NA,21.5,12.1,25.5
"VEN","1997",NA,20.7,11.5,24.5
"VEN","1998",NA,19.9,11.3,23.5
"VEN","1999",NA,33,11.6,44.4
"VEN","2000",119,18.4,11.1,21.6
"VEN","2001",123,17.8,10.6,20.9
"VEN","2002",135,17.4,10.1,20.3
"VEN","2003",127,16.9,9.9,19.8
"VEN","2004",119,16.4,10.2,19.1
"VEN","2005",113,15.8,10.6,18.5
"VEN","2006",114,15.4,10.5,17.9
"VEN","2007",114,15,10.2,17.4
"VEN","2008",116,14.7,10.1,17.2
"VEN","2009",119,14.6,10.2,17
"VEN","2010",117,14.7,10.5,17.1
"VEN","2011",116,14.7,10.9,17.2
"VEN","2012",116,14.9,11.3,17.3
"VEN","2013",115,15.1,11.5,17.6
"VEN","2014",113,15.4,11.3,18
"VEN","2015",115,16.4,14.5,19.1
"VEN","2016",121,21.1,14.6,24.2
"VEN","2017",125,21.1,14.7,24.2
"VEN","2018",NA,21.1,14.6,24.2
"VEN","2019",NA,21.1,14.6,24.2
"VEN","2020",NA,21.1,14.6,24.2
"VEN","2021",NA,NA,NA,NA
"VGB","1960",NA,NA,NA,NA
"VGB","1961",NA,NA,NA,NA
"VGB","1962",NA,NA,NA,NA
"VGB","1963",NA,NA,NA,NA
"VGB","1964",NA,NA,NA,NA
"VGB","1965",NA,NA,NA,NA
"VGB","1966",NA,NA,NA,NA
"VGB","1967",NA,NA,NA,NA
"VGB","1968",NA,NA,NA,NA
"VGB","1969",NA,NA,NA,NA
"VGB","1970",NA,NA,NA,NA
"VGB","1971",NA,NA,NA,NA
"VGB","1972",NA,NA,NA,NA
"VGB","1973",NA,NA,NA,NA
"VGB","1974",NA,NA,NA,NA
"VGB","1975",NA,NA,NA,NA
"VGB","1976",NA,NA,NA,NA
"VGB","1977",NA,NA,NA,NA
"VGB","1978",NA,NA,NA,NA
"VGB","1979",NA,NA,NA,NA
"VGB","1980",NA,NA,NA,NA
"VGB","1981",NA,NA,NA,NA
"VGB","1982",NA,NA,NA,NA
"VGB","1983",NA,NA,NA,NA
"VGB","1984",NA,NA,NA,NA
"VGB","1985",NA,NA,NA,NA
"VGB","1986",NA,NA,NA,NA
"VGB","1987",NA,NA,NA,NA
"VGB","1988",NA,NA,NA,NA
"VGB","1989",NA,NA,NA,NA
"VGB","1990",NA,NA,NA,NA
"VGB","1991",NA,NA,NA,NA
"VGB","1992",NA,NA,NA,NA
"VGB","1993",NA,NA,NA,NA
"VGB","1994",NA,NA,NA,NA
"VGB","1995",NA,NA,NA,NA
"VGB","1996",NA,NA,NA,NA
"VGB","1997",NA,NA,NA,NA
"VGB","1998",NA,NA,NA,NA
"VGB","1999",NA,NA,NA,NA
"VGB","2000",NA,NA,NA,NA
"VGB","2001",NA,NA,NA,NA
"VGB","2002",NA,NA,NA,NA
"VGB","2003",NA,NA,NA,NA
"VGB","2004",NA,NA,NA,NA
"VGB","2005",NA,NA,NA,NA
"VGB","2006",NA,NA,NA,NA
"VGB","2007",NA,NA,NA,NA
"VGB","2008",NA,NA,NA,NA
"VGB","2009",NA,NA,NA,NA
"VGB","2010",NA,NA,NA,NA
"VGB","2011",NA,NA,NA,NA
"VGB","2012",NA,NA,NA,NA
"VGB","2013",NA,NA,NA,NA
"VGB","2014",NA,NA,NA,NA
"VGB","2015",NA,NA,NA,NA
"VGB","2016",NA,NA,NA,NA
"VGB","2017",NA,NA,NA,NA
"VGB","2018",NA,NA,NA,NA
"VGB","2019",NA,NA,NA,NA
"VGB","2020",NA,NA,NA,NA
"VGB","2021",NA,NA,NA,NA
"VIR","1960",NA,NA,NA,NA
"VIR","1961",NA,NA,NA,NA
"VIR","1962",NA,NA,NA,NA
"VIR","1963",NA,NA,NA,NA
"VIR","1964",NA,NA,NA,NA
"VIR","1965",NA,NA,NA,NA
"VIR","1966",NA,NA,NA,NA
"VIR","1967",NA,NA,NA,NA
"VIR","1968",NA,NA,NA,NA
"VIR","1969",NA,NA,NA,NA
"VIR","1970",NA,NA,NA,NA
"VIR","1971",NA,NA,NA,NA
"VIR","1972",NA,NA,NA,NA
"VIR","1973",NA,NA,NA,NA
"VIR","1974",NA,NA,NA,NA
"VIR","1975",NA,NA,NA,NA
"VIR","1976",NA,NA,NA,NA
"VIR","1977",NA,NA,NA,NA
"VIR","1978",NA,NA,NA,NA
"VIR","1979",NA,NA,NA,NA
"VIR","1980",NA,NA,NA,NA
"VIR","1981",NA,NA,NA,NA
"VIR","1982",NA,NA,NA,NA
"VIR","1983",NA,NA,NA,NA
"VIR","1984",NA,NA,NA,NA
"VIR","1985",NA,NA,NA,NA
"VIR","1986",NA,NA,NA,NA
"VIR","1987",NA,NA,NA,NA
"VIR","1988",NA,NA,NA,NA
"VIR","1989",NA,NA,NA,NA
"VIR","1990",NA,NA,NA,NA
"VIR","1991",NA,NA,NA,NA
"VIR","1992",NA,NA,NA,NA
"VIR","1993",NA,NA,NA,NA
"VIR","1994",NA,NA,NA,NA
"VIR","1995",NA,NA,NA,NA
"VIR","1996",NA,NA,NA,NA
"VIR","1997",NA,NA,NA,NA
"VIR","1998",NA,NA,NA,NA
"VIR","1999",NA,NA,NA,NA
"VIR","2000",NA,NA,NA,NA
"VIR","2001",NA,NA,NA,NA
"VIR","2002",NA,NA,NA,NA
"VIR","2003",NA,NA,NA,NA
"VIR","2004",NA,NA,NA,NA
"VIR","2005",NA,NA,NA,NA
"VIR","2006",NA,NA,NA,NA
"VIR","2007",NA,NA,NA,NA
"VIR","2008",NA,NA,NA,NA
"VIR","2009",NA,NA,NA,NA
"VIR","2010",NA,NA,NA,NA
"VIR","2011",NA,NA,NA,NA
"VIR","2012",NA,NA,NA,NA
"VIR","2013",NA,NA,NA,NA
"VIR","2014",NA,NA,NA,NA
"VIR","2015",NA,NA,NA,NA
"VIR","2016",NA,NA,NA,NA
"VIR","2017",NA,NA,NA,NA
"VIR","2018",NA,NA,NA,NA
"VIR","2019",NA,NA,NA,NA
"VIR","2020",NA,NA,NA,NA
"VIR","2021",NA,NA,NA,NA
"VNM","1960",NA,NA,NA,NA
"VNM","1961",NA,NA,NA,NA
"VNM","1962",NA,NA,NA,NA
"VNM","1963",NA,NA,NA,NA
"VNM","1964",NA,56.9,NA,86.6
"VNM","1965",NA,56.6,NA,86
"VNM","1966",NA,56.3,NA,85.4
"VNM","1967",NA,55.9,NA,84.9
"VNM","1968",NA,55.6,NA,84.2
"VNM","1969",NA,55.2,NA,83.5
"VNM","1970",NA,54.7,NA,82.7
"VNM","1971",NA,54.3,NA,81.9
"VNM","1972",NA,53.7,NA,81
"VNM","1973",NA,53.1,NA,79.9
"VNM","1974",NA,52.4,28.1,78.6
"VNM","1975",NA,51.6,27.8,77.2
"VNM","1976",NA,50.8,27.5,75.8
"VNM","1977",NA,49.9,27.1,74.2
"VNM","1978",NA,49,26.7,72.6
"VNM","1979",NA,48,26.4,70.9
"VNM","1980",NA,47.1,26,69.3
"VNM","1981",NA,46.2,25.7,67.7
"VNM","1982",NA,45.4,25.5,66.2
"VNM","1983",NA,44.6,25.3,64.8
"VNM","1984",NA,43.8,25.2,63.4
"VNM","1985",NA,43,25.1,62
"VNM","1986",NA,42.1,25,60.4
"VNM","1987",NA,41,24.8,58.5
"VNM","1988",NA,39.8,24.6,56.4
"VNM","1989",NA,38.5,24.2,54.1
"VNM","1990",NA,37.1,23.7,51.6
"VNM","1991",NA,35.6,23.1,49
"VNM","1992",NA,34.1,22.4,46.5
"VNM","1993",NA,32.6,21.5,43.9
"VNM","1994",NA,31.1,20.7,41.5
"VNM","1995",NA,29.6,19.8,39.1
"VNM","1996",NA,28.2,18.9,36.8
"VNM","1997",NA,26.8,17.9,34.8
"VNM","1998",NA,25.6,16.8,32.9
"VNM","1999",NA,24.5,15.9,31.3
"VNM","2000",68,23.5,15,29.8
"VNM","2001",65,22.6,14.4,28.5
"VNM","2002",62,21.7,13.8,27.4
"VNM","2003",59,21,13.3,26.4
"VNM","2004",57,20.4,12.9,25.6
"VNM","2005",54,19.9,12.6,24.9
"VNM","2006",51,19.4,12.3,24.4
"VNM","2007",49,19.1,12.1,23.9
"VNM","2008",49,18.8,12,23.5
"VNM","2009",48,18.5,11.8,23.2
"VNM","2010",47,18.3,11.7,22.9
"VNM","2011",47,18.1,11.6,22.7
"VNM","2012",46,17.9,11.5,22.4
"VNM","2013",46,17.8,11.3,22.2
"VNM","2014",45,17.6,11.2,22
